userID,localID,startDate,endDate,duration,sleepData
422,3,2016-05-24T14:41:56.000Z,2016-05-24T22:19:13.000Z,457,43f01605245aff0000000000132400;43f01605245bff0106010101010100;43f01605245cff0101010101010100;43f01605245dff0101010101010101;43f01605245eff0101010101010100;43f01605245fff0101010101010100;43f016052500ff0101010101010100;43f016052501ff0101010101010100;43f016052502ff0101010101010100;43f016052503ff0101010101010100;43f016052504ff0101010101010100;43f016052505ff0101010101010101;43f016052506ff0106010101010100;43f016052507ff0101010101010100;43f016052508ff0101010101010100;43f016052509ff0101010101010101;43f01605250aff0101010101010100;43f01605250bff0101010101010100;43f01605250cff0101010101010100;43f01605250dff0101010101010101;43f01605250eff0101010101010100;43f01605250fff0101010101010100;43f016052510ff0101010101010100;43f016052511ff0101010101010101;43f016052512ff0101010101010100;43f016052513ff0101010101010100;43f016052514ff0101010101010100;43f016052515ff0101010104010101;43f016052516ff0101010101010100;43f016052517ff0101010101050100;43f016052518ff01010401441c0100;
422,4,2016-05-25T14:47:36.000Z,2016-05-25T22:12:18.000Z,444,43f01605255bff00012f0a08082600;43f01605255cff0101010101010102;43f01605255dff0101010101010101;43f01605255eff0101010101010100;43f01605255fff0101010101010100;43f016052600ff0101010101010100;43f016052601ff0101010101010100;43f016052602ff0101010101010100;43f016052603ff0101010101010100;43f016052604ff0101010101010100;43f016052605ff0101010101010101;43f016052606ff0101010101010100;43f016052607ff0101010101010100;43f016052608ff0101010101010100;43f016052609ff0101010101010101;43f01605260aff0101010101010100;43f01605260bff0101010101010100;43f01605260cff0101010101010100;43f01605260dff0101010101010101;43f01605260eff0101010101010100;43f01605260fff0101010101010100;43f016052610ff0101010101010100;43f016052611ff0101010101010101;43f016052612ff0101010101010100;43f016052613ff0101010101010a00;43f016052614ff0101010101010100;43f016052615ff0101010101010101;43f016052616ff0101010101010100;43f016052617ff0401010101010100;
422,5,2016-05-27T14:57:54.000Z,2016-05-27T23:14:29.000Z,496,43f01605275bff0000000000000100;
422,6,2016-05-28T14:58:26.000Z,2016-05-28T22:58:43.000Z,480,43f01605285bff0000000000000100;43f01605285cff1c01010101010100;43f01605285dff0101010101010100;43f01605285eff0101010101010100;43f01605285fff0101010101010100;43f016052900ff0101010101010100;43f016052901ff0101010101010100;43f016052902ff0101010101010100;43f016052903ff0101010101010100;43f016052904ff0101010101010100;43f016052905ff0101010101010101;43f016052906ff0101010101010100;43f016052907ff0101010101010100;43f016052908ff0101010101010100;43f016052909ff0101010101010101;43f01605290aff0101010101010100;43f01605290bff0101010101010100;43f01605290cff0101010101010100;43f01605290dff0101010101010101;43f01605290eff0101010101010100;43f01605290fff0101010101010100;43f016052910ff0101010101010100;43f016052911ff0101010101010101;43f016052912ff0101010101010100;43f016052913ff0101010101010100;43f016052914ff0101010101010100;43f016052915ff0101010101010101;43f016052916ff0101010101010100;43f016052917ff0101010101010100;43f016052918ff2f01010101010100;43f016052919ff0101010101010101;43f01605291aff0101010101010100;
424,1,2016-05-22T13:06:22.000Z,2016-05-22T13:08:12.000Z,1,
424,2,2016-05-22T13:39:27.000Z,2016-05-22T13:40:42.000Z,1,
424,3,2016-05-24T15:42:01.000Z,2016-05-24T22:27:57.000Z,405,43F01605245EFF00000000006D8B00;43F01605245FFF76010A0101010100;43F016052500FF17010101010A0100;43F016052501FF0101010101010100;43F016052502FF0101010101010100;43F016052503FF0101010121010100;43F016052504FF0101040105010100;43F016052505FF0101010101010101;43F016052506FF0101010101010100;43F016052507FF0101010101010100;43F016052508FF0127010701040100;43F016052509FF0101010202010701;43F01605250AFF01012B0101010D00;43F01605250BFF0E01010105031000;43F01605250CFF0801010101010200;43F01605250DFF0F0108010101010F;43F01605250EFF0101010101010100;43F01605250FFF0101010101010100;43F016052510FF0101010212010100;43F016052511FF014B01010D0B1101;43F016052512FF14010C0301220100;43F016052513FF0107120101010100;43F016052514FF0102011101010100;43F016052515FF0101010101010103;43F016052516FF0101010101010100;43F016052517FF0101012501220D00;43F016052518FF01010101010C0E00
424,4,2016-05-25T15:34:05.000Z,2016-05-26T00:15:29.000Z,521,43F01605255EFF0026B74D161A0100;43F01605255FFF1A2F010101010100;43F016052600FF0101010101010100;43F016052601FF0101010101010100;43F016052602FF0101010101010100;43F016052603FFA331011005010200;43F016052604FF0B04020101010100;43F016052605FF0101010101010101;43F016052606FF0101010101010100;43F016052607FF0125080101010100;43F016052608FF0101010101010100;43F016052609FF0101010101010101;43F01605260AFF0101210101140B00;43F01605260BFF0108011514010100;43F01605260CFF0101011201010100;43F01605260DFF01450201011F0101;43F01605260EFF0101010101010300;43F01605260FFF6101010101010100;43F016052610FF01010101012B0100;43F016052611FF0101110122010101;43F016052612FF0101010101010100;43F016052613FF0121011F01010200;43F016052614FF0101171D01010100;43F016052615FF1601010906340101;43F016052616FF014109350B010100;43F016052617FF01012B0101010100;43F016052618FF0101010101010100;43F016052619FF0101010101010120;43F01605261AFF150101152D010100;43F01605261BFF17271C0110170100;43F01605261CFF0101010101010100;43F01605261DFF050D01180101034C;43F01605261EFF26010C0101390100;43F01605261FFF01010120220E0100;43F016052620FF01010405D91B7000
424,5,2016-05-31T15:53:28.000Z,2016-06-01T13:45:09.000Z,1311,43F01605315FFF0000000072010100;43F016060100FF0101010101010100;43F016060101FF0101010101010100;43F016060102FF0301010101010100;43F016060103FF0101010101010100;43F016060104FF0101010101010100;43F016060105FF010101010101017A;43F016060106FF0104140101010100;43F016060107FF0201011101010100;43F016060108FF0101010101014D00;43F016060109FF0101010101013611;43F01606010AFF0101010101010100;43F01606010BFF01011507181F0100;43F01606010CFF08030E0A0C010100;43F01606010DFF1A1801010101012D;43F01606010EFF0101011601010100;43F01606010FFF0101010A01010100;43F016060110FF0101010101010100;43F016060111FF0101010149010104;43F016060112FF0101012504480100;43F016060113FF3A0172180D010100;43F016060114FF0101010101010100;43F016060115FF01010101106A0101;43F016060116FF5A21010101010100;43F016060117FF01010101010A0100;43F016060118FF0126481E2E010400;43F016060119FF4C010C0101190601;43F01606011AFF2B02282701012D00;43F01606011BFF28092A3622CC7B00;43F01606011CFF752B6F35280E2B00;43F01606011DFF07625C484A162F19;43F01606011EFF0501010201160100;43F01606011FFF020D050901010100;43F016060120FF014F01060B0C0800;43F016060121FF8135010101010124;43F016060122FF0103010101010100;43F016060123FF0101010101010100;43F016060124FF0101010101010100;43F016060125FF0101010101010101;43F016060126FF0101010101010100;43F016060127FF0101010101010100;43F016060128FF0101010101010100;43F016060129FF0101010101010101;43F01606012AFF0101010101010100;43F01606012BFF0301010101010100;43F01606012CFF0101010101010100;43F01606012DFF0101010101010101;43F01606012EFF0101010101010100;43F01606012FFF0101010101010100;43F016060130FF0101010101010100;43F016060131FF0101010101010101;43F016060132FF0101010101010100;43F016060133FF0101010101010100;43F016060134FF0101010101010100;43F016060135FF0101010101010101;43F016060136FF0101010101010100;43F016060137FF0101010101010100;43F016060138FF0101010101010100;43F016060139FF0101010101010101;43F01606013AFF0101010101010100;43F01606013BFF0101010101010100;43F01606013CFF0101010101010100;43F01606013DFF0101010101010101;43F01606013EFF0101010101010100;43F01606013FFF0101010101010100;43F016060140FF0101010101010100;43F016060141FF0101010101010101;43F016060142FF0101010101010100;43F016060143FF0101010101010100;43F016060144FF0101010101010100;43F016060145FF0101010101010101;43F016060146FF0101010101010100;43F016060147FF0101010101010100;43F016060148FF0101010101010100;43F016060149FF0101010101010101;43F01606014AFF0101010101010100;43F01606014BFF0101010101010100;43F01606014CFF0101010101010100;43F01606014DFF0101010101010101;43F01606014EFF0101010101010100;43F01606014FFF0101010101010100;43F016060150FF0101010101010100;43F016060151FF0101010101010101;43F016060152FF01010101010E0100;43F016060153FF0301010101010100;43F016060154FF0103010101013300;43F016060155FF6523150101030101;43F016060156FF210B0101032D1600
430,1,2016-05-24T00:35:24.000Z,2016-05-24T05:11:33.000Z,276,43F016052422FF00003C4F06197800;43F016052423FF0B0E0402401F5D00;43F016052424FF0102503317391E00;43F016052425FFDDEFF2B06F56CF00;43F016052426FFDEF75E4D04040100;43F016052427FF0903030907070100;43F016052428FF5401010101010100;43F016052429FF01010101010717AB;43F01605242AFF0101010101040100;43F01605242BFF0101010101010100;43F01605242CFF0101010101010100;43F01605242DFF0101010101010103;43F01605242EFF1206010101010100;43F01605242FFF010101012A260100;43F016052430FF0101010501010100;43F016052431FF0101130101010401;43F016052432FF010E010101010100;43F016052433FF0101010101010100
430,2,2016-05-24T16:29:26.000Z,2016-05-24T23:36:26.000Z,426,43F016052501FF0000000000000000;43F016052502FFDE49010101140100;43F016052503FF0101010101010100;43F016052504FF0101010101010100;43F016052505FF0101010101010109;43F016052506FF0301010101010100;43F016052507FF01120601012E0100;43F016052508FF010D01012B010100;43F016052509FF0C01010101011401;43F01605250AFF010101010E010100;43F01605250BFF0101010101010400;43F01605250CFF010D010101010100;43F01605250DFF06010101010A010D;43F01605250EFF0A010101010C1A00;43F01605250FFF0101050101150100;43F016052510FF0A071401010F4D00;43F016052511FF1101010101010101;43F016052512FF0101010101010100;43F016052513FF0101010101041600;43F016052514FF01060101010E2300;43F016052515FF0101130101010101;43F016052516FF0B01010713010100;43F016052517FF0109010101010700;43F016052518FF0112010C01020100;43F016052519FF010101010101010D;43F01605251AFF0101010101010E00;43F01605251BFF01010C1014010100;43F01605251CFF0101010101010100;43F01605251DFF050101010C090101
430,3,2016-05-25T15:05:33.000Z,2016-05-25T23:20:43.000Z,495,43F01605255CFF00001732711D1E00;43F01605255DFF011401011801011F;43F01605255EFF0601010101060100;43F01605255FFF0101010101010100;43F016052600FF0101010101010100;43F016052601FF0301010101010100;43F016052602FF12010101010C0100;43F016052603FF0101010102010100;43F016052604FF01010F0129010100;43F016052605FF0101010501010101;43F016052606FF0101010101010100;43F016052607FF0101010134140100;43F016052608FF0101090101020100;43F016052609FF0101010101070101;43F01605260AFF0101050101010100;43F01605260BFF0101010128220100;43F01605260CFF0122560101060200;43F01605260DFF0401310501010145;43F01605260EFF0101010E03010100;43F01605260FFF0101010101090100;43F016052610FF01010A0101010100;43F016052611FF0101090101010101;43F016052612FF080A01011F010100;43F016052613FF0301030101011500;43F016052614FF0101010101010100;43F016052615FF0101010101010101;43F016052616FF0101010101120100;43F016052617FF010D0101082F0F00;43F016052618FF01010C0101010100;43F016052619FF0110010401030101;43F01605261AFF0201010101010100;43F01605261BFF0101010101010100;43F01605261CFFDBD4B171A53AAA00
430,4,2016-05-26T16:00:06.000Z,2016-05-26T21:47:19.000Z,347,43F016052700FF0801010101010100;43F016052701FF0101010101010100;43F016052702FF0101010101010100;43F016052703FF0101030101010100;43F016052704FF01010B0101010100;43F016052705FF011C010101060101;43F016052706FF0401010801010800;43F016052707FF2D010E0101010100;43F016052708FF0101010101010100;43F016052709FF0101010101010101;43F01605270AFF0108010101010B00;43F01605270BFF0101011401010100;43F01605270CFF040E170101010100;43F01605270DFF0101010101010101;43F01605270EFF0108011C25010E00;43F01605270FFF090124101B010100;43F016052710FF0126010101010100;43F016052711FF0101060101010108;43F016052712FF0101010101010100;43F016052713FF0101010101010100;43F016052714FF0101010105010100;43F016052715FF020118280B010101;43F016052716FF01011D0110011000
430,5,2016-05-27T16:24:36.000Z,2016-05-27T23:59:09.000Z,454,43F016052801FF0000000000516A00;43F016052802FF0101010101010100;43F016052803FF0101010101010100;43F016052804FF0101010101010100;43F016052805FF0101010115010101;43F016052806FF0101010101010100;43F016052807FF0115010D2A080100;43F016052808FF0E0B0A1212010300;43F016052809FF140E690111010101;43F01605280AFF0101010101010100;43F01605280BFF0101010101010100;43F01605280CFF0101010101012F00;43F01605280DFF2C010C172D010101;43F01605280EFF0101010124010100;43F01605280FFF0101010101560100;43F016052810FF0E01010202010100;43F016052811FF0101010D01010401;43F016052812FF0101010101010100;43F016052813FF0101010833110100;43F016052814FF1101010A01011100;43F016052815FF012C01140101010A;43F016052816FF0310040101170100;43F016052817FF061C01010E010100;43F016052818FF0101010110010100;43F016052819FF0B1101010E011201;43F01605281AFF0101280101010100;43F01605281BFF01010D0305010100;43F01605281CFF0101010101010100;43F01605281DFF0101010101010101;43F01605281EFF01010C1301010100
430,6,2016-05-28T15:48:01.000Z,2016-05-29T00:26:10.000Z,518,43F01605285FFF0104C301AB7A1D00;43F016052900FF2601010112010100;43F016052901FF0101010101010100;43F016052902FF0101010101010100;43F016052903FF0101010116010D00;43F016052904FF01010101010B0100;43F016052905FF0101010621180101;43F016052906FF0101010101010100;43F016052907FF0101010101013100;43F016052908FF0101010101010100;43F016052909FF0101010219010101;43F01605290AFF010F01010F010100;43F01605290BFF12130F0101012100;43F01605290CFF0401260101010100;43F01605290DFF010101010B010101;43F01605290EFF0102010101010100;43F01605290FFF0D060F0101010400;43F016052910FF0101010101011D00;43F016052911FF01010101010F0101;43F016052912FF0101010101010100;43F016052913FF0101010101010100;43F016052914FF010101010A070100;43F016052915FF01061B0101010116;43F016052916FF0101011E0E010100;43F016052917FF010135011A0C0100;43F016052918FF04010108010A0100;43F016052919FF1A01010501090101;43F01605291AFF0101010101010100;43F01605291BFF0101010101010400;43F01605291CFF0101010101010100;43F01605291DFF0101010101010101;43F01605291EFF01010143011A1E00;43F01605291FFF15011701011B0700;43F016052920FF0101010101010100
430,7,2016-05-30T15:46:10.000Z,2016-05-30T22:53:03.000Z,426,43F01605305FFF01BC900101010100;43F016053100FF02010C010B010100;43F016053101FF1001010101010100;43F016053102FF0108010101010100;43F016053103FF0101010E09010E00;43F016053104FF0201081913011100;43F016053105FF0101010101010C01;43F016053106FF01010E0101010D00;43F016053107FF013A010101010100;43F016053108FF0101010601010100;43F016053109FF0101010101010105;43F01605310AFF01010101012A2100;43F01605310BFF0101010101010100;43F01605310CFF200F010101011E00;43F01605310DFF0101010101011601;43F01605310EFF0101010101010100;43F01605310FFF0101010101010100;43F016053110FF010A170601170100;43F016053111FF01010A011F010102;43F016053112FF0E01010114010100;43F016053113FF0101080C01170600;43F016053114FF0109230101030100;43F016053115FF0105312E09010101;43F016053116FF0101010C01010100;43F016053117FF0101010101010100;43F016053118FF0101010101050100;43F016053119FF0101030401010107;43F01605311AFF0104271403010100
430,8,2016-05-31T06:45:12.000Z,2016-05-31T07:42:07.000Z,56,43F01605313BFF1801010101010100;43F01605313CFF0101010101010100;43F01605313DFF0101010101010117
430,9,2016-05-31T16:38:43.000Z,2016-05-31T23:10:17.000Z,391,43F016060102FF0000000000810100;43F016060103FF0101010101010700;43F016060104FF0101010101010100;43F016060105FF0101010101010100;43F016060106FF0101010101010100;43F016060107FF0109010101010100;43F016060108FF1415140901010700;43F016060109FF0101010101010A01;43F01606010AFF0101010101010100;43F01606010BFF0101010101010100;43F01606010CFF0101010105020100;43F01606010DFF0103040601010101;43F01606010EFF01202201011F0100;43F01606010FFF210A190101010100;43F016060110FF0801010106010100;43F016060111FF0701010105010101;43F016060112FF0101010101010F00;43F016060113FF0101010209010100;43F016060114FF010101011A010100;43F016060115FF0101010101070701;43F016060116FF0101010B01100100;43F016060117FF0C06080101480100;43F016060118FF0101010101010100;43F016060119FF0101010101010101;43F01606011AFF0B032A0D10010200;43F01606011BFF0101010101010100
436,1,2016-05-23T15:35:50.000Z,2016-05-23T21:20:56.000Z,345,43f01605235eff0000587303010100;43f01605235fff0101010101010100;43f016052400ff0101010101010100;43f016052401ff0101010101010100;43f016052402ff010101010b010100;43f016052403ff0101010105010100;43f016052404ff0101010101010100;43f016052405ff0101010101010108;43f016052406ff0101010101010100;43f016052407ff011c010201010100;43f016052408ff0d01010101010100;43f016052409ff0101010101010101;43f01605240aff0101010101010100;43f01605240bff0101010101010100;43f01605240cff0101010101010100;43f01605240dff0107010101010101;43f01605240eff0101010101010100;43f01605240fff0101010101010100;43f016052410ff0101010101010100;43f016052411ff0101010101010a01;43f016052412ff5001010101010100;43f016052413ff010105041e010100;43f016052414ff3301010101191400;
